CCSDS_OMM_VERS,COMMENT,CREATION_DATE,ORIGINATOR,OBJECT_NAME,OBJECT_ID,CENTER_NAME,REF_FRAME,TIME_SYSTEM,MEAN_ELEMENT_THEORY,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,SEMIMAJOR_AXIS,PERIOD,APOAPSIS,PERIAPSIS,OBJECT_TYPE,RCS_SIZE,COUNTRY_CODE,LAUNCH_DATE,SITE,DECAY_DATE,FILE,GP_ID,TLE_LINE0,TLE_LINE1,TLE_LINE2
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-02T02:38:49","18 SPCS","DELTA 1 DEB *","1967-001S","EARTH","TEME","UTC","SGP4","2023-01-01T12:10:40.360512","2.86880640","0.67238190","26.6611","14.8804","20.9192","357.0128","0","U","5987","999","34234","0.00149190000000","0.00000324","0.0000000000000","20921.895","501.951","28611.263","476.256","DEBRIS","MEDIUM","US","1967-01-11","AFETR","","3728952","221968049","0 DELTA 1 DEB *","1 05987U 67001S   23001.50741158  .00000324  00000-0  14919-2 0  9995","2 05987  26.6611  14.8804 6723819  20.9192 357.0128  2.86880640342341"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-01T17:55:23","18 SPCS","DELTA 1 DEB *","1967-001S","EARTH","TEME","UTC","SGP4","2023-01-01T03:48:46.444896","2.86880249","0.67238330","26.6610","15.0415","20.6491","357.0514","0","U","5987","999","34233","0.00147040000000","0.00000305","0.0000000000000","20921.914","501.952","28611.324","476.233","DEBRIS","MEDIUM","US","1967-01-11","AFETR","","3728759","221910187","0 DELTA 1 DEB *","1 05987U 67001S   23001.15887089  .00000305  00000-0  14704-2 0  9991","2 05987  26.6610  15.0415 6723833  20.6491 357.0514  2.86880249342339"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-02T17:42:09","18 SPCS","TITAN 3C TRANSTAGE DEB","1965-108R","EARTH","TEME","UTC","SGP4","2023-01-02T09:08:00.873888","2.63660210","0.65542360","27.9499","349.0639","209.5617","352.9985","0","U","5991","999","8414","0.00000000000000","-0.00000025","0.0000000000000","22132.923","546.157","30261.229","1248.348","DEBRIS","MEDIUM","US","1965-12-21","AFETR","","3729583","222009098","0 TITAN 3C TRANSTAGE DEB","1 05991U 65108R   23002.38056567 -.00000025  00000-0  00000-0 0  9999","2 05991  27.9499 349.0639 6554236 209.5617 352.9985  2.63660210 84145"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-02T14:56:14","18 SPCS","TITAN 3C TRANSTAGE DEB","1965-108R","EARTH","TEME","UTC","SGP4","2023-01-02T09:08:00.873888","2.63660210","0.65542360","27.9499","349.0639","209.5617","352.9985","0","U","5991","999","20675","0.00000000000000","-0.00000025","0.0000000000000","22132.923","546.157","30261.229","1248.348","DEBRIS","MEDIUM","US","1965-12-21","AFETR","","3729412","222003697","0 TITAN 3C TRANSTAGE DEB","1  5991U 65108R   23002.38056567 -.00000025  00000-0  00000+0 0  9998","2  5991  27.9499 349.0639 6554236 209.5617 352.9985  2.63660210206758"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-01T08:06:13","18 SPCS","TITAN 3C TRANSTAGE DEB","1965-108T","EARTH","TEME","UTC","SGP4","2023-01-01T01:35:17.577888","3.00097262","0.65743000","26.5716","293.4693","149.2444","352.8887","0","U","5998","999","20436","-0.00270410000000","-0.00000544","0.0000000000000","20303.013","479.844","27272.687","577.068","DEBRIS","MEDIUM","US","1965-12-21","AFETR","","3728278","221898223","0 TITAN 3C TRANSTAGE DEB","1  5998U 65108T   23001.06617567 -.00000544  00000-0 -27041-2 0  9996","2  5998  26.5716 293.4693 6574300 149.2444 352.8887  3.00097262204364"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-02T17:42:09","18 SPCS","TITAN 3C TRANSTAGE DEB","1965-108T","EARTH","TEME","UTC","SGP4","2023-01-02T01:34:54.852960","3.00096461","0.65744000","26.5690","292.9846","150.0534","352.9458","0","U","5998","999","11058","-0.00194600000000","-0.00000432","0.0000000000000","20303.049","479.846","27272.950","576.877","DEBRIS","MEDIUM","US","1965-12-21","AFETR","","3729583","222009601","0 TITAN 3C TRANSTAGE DEB","1 05998U 65108T   23002.06591265 -.00000432  00000-0 -19460-2 0  9995","2 05998  26.5690 292.9846 6574400 150.0534 352.9458  3.00096461110585"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-01T17:55:23","18 SPCS","TITAN 3C TRANSTAGE DEB","1965-108T","EARTH","TEME","UTC","SGP4","2023-01-01T01:35:17.577888","3.00097262","0.65743000","26.5716","293.4693","149.2444","352.8887","0","U","5998","999","11055","-0.00270410000000","-0.00000544","0.0000000000000","20303.013","479.844","27272.687","577.068","DEBRIS","MEDIUM","US","1965-12-21","AFETR","","3728759","221910438","0 TITAN 3C TRANSTAGE DEB","1 05998U 65108T   23001.06617567 -.00000544  00000-0 -27041-2 0  9996","2 05998  26.5716 293.4693 6574300 149.2444 352.8887  3.00097262110551"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-01T06:26:13","18 SPCS","COSMOS 520","1972-072A","EARTH","TEME","UTC","SGP4","2023-01-01T03:39:49.752288","2.01352508","0.43779520","72.2501","269.9336","224.6414","343.3704","0","U","6192","999","36974","0.00000000000000","0.00000012","0.0000000000000","26490.926","715.164","31710.392","8515.191","PAYLOAD","LARGE","CIS","1972-09-19","PKMTR","","3728103","221894311","0 COSMOS 520","1  6192U 72072A   23001.15265917  .00000012  00000-0  00000+0 0  9990","2  6192  72.2501 269.9336 4377952 224.6414 343.3704  2.01352508369744"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-01T17:55:23","18 SPCS","COSMOS 520","1972-072A","EARTH","TEME","UTC","SGP4","2023-01-01T03:39:49.752288","2.01352508","0.43779520","72.2501","269.9336","224.6414","343.3704","0","U","6192","999","36975","0.00000000000000","0.00000012","0.0000000000000","26490.926","715.164","31710.392","8515.191","PAYLOAD","LARGE","CIS","1972-09-19","PKMTR","","3728759","221910192","0 COSMOS 520","1 06192U 72072A   23001.15265917  .00000012  00000-0  00000-0 0  9991","2 06192  72.2501 269.9336 4377952 224.6414 343.3704  2.01352508369755"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-02T01:06:13","18 SPCS","ATLAS CENTAUR R/B","1971-116B","EARTH","TEME","UTC","SGP4","2023-01-01T14:00:49.325472","2.19624518","0.71926240","28.3609","66.0330","208.2681","79.1303","0","U","6779","999","39091","0.00047010000000","-0.00000255","0.0000000000000","25000.458","655.665","36604.212","640.434","ROCKET BODY","LARGE","US","1971-12-20","AFETR","","3728893","221965388","0 ATLAS CENTAUR R/B","1  6779U 71116B   23001.58390423 -.00000255  00000-0  47010-3 0  9993","2  6779  28.3609  66.0330 7192624 208.2681  79.1303  2.19624518390918"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-01T17:55:23","18 SPCS","ATLAS CENTAUR R/B","1971-116B","EARTH","TEME","UTC","SGP4","2023-01-01T03:06:14.055840","2.19624484","0.71926990","28.3594","66.1771","208.0318","79.7247","0","U","6779","999","38770","0.00062105000000","-0.00000248","0.0000000000000","25000.460","655.665","36604.404","640.247","ROCKET BODY","LARGE","US","1971-12-20","AFETR","","3728759","221910701","0 ATLAS CENTAUR R/B","1 06779U 71116B   23001.12932935 -.00000248  00000-0  62105-3 0  9997","2 06779  28.3594  66.1771 7192699 208.0318  79.7247  2.19624484387706"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-02T02:38:49","18 SPCS","ATLAS CENTAUR R/B","1971-116B","EARTH","TEME","UTC","SGP4","2023-01-01T14:00:49.325472","2.19624518","0.71926240","28.3609","66.0330","208.2681","79.1303","0","U","6779","999","38771","0.00047010000000","-0.00000255","0.0000000000000","25000.458","655.665","36604.212","640.434","ROCKET BODY","LARGE","US","1971-12-20","AFETR","","3728952","221968562","0 ATLAS CENTAUR R/B","1 06779U 71116B   23001.58390423 -.00000255  00000-0  47010-3 0  9993","2 06779  28.3609  66.0330 7192624 208.2681  79.1303  2.19624518387712"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-02T17:42:09","18 SPCS","ATLAS CENTAUR R/B","1971-116B","EARTH","TEME","UTC","SGP4","2023-01-02T00:55:25.121280","2.19624561","0.71925400","28.3626","65.8888","208.5046","78.5406","0","U","6779","999","38772","0.00031000000000","-0.00000261","0.0000000000000","25000.454","655.664","36603.996","640.643","ROCKET BODY","LARGE","US","1971-12-20","AFETR","","3729583","222010353","0 ATLAS CENTAUR R/B","1 06779U 71116B   23002.03848520 -.00000261  00000-0  31000-3 0  9999","2 06779  28.3626  65.8888 7192540 208.5046  78.5406  2.19624561387727"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-02T17:42:09","18 SPCS","OPS 7724","1973-056A","EARTH","TEME","UTC","SGP4","2023-01-01T14:27:38.787264","2.00612314","0.70169500","61.9762","196.9855","270.0228","16.8182","0","U","6791","999","2428","-0.00885020000000","0.00000631","0.0000000000000","26556.048","717.802","38812.160","1543.667","PAYLOAD","LARGE","US","1973-08-21","AFWTR","","3729583","222010114","0 OPS 7724","1 06791U 73056A   23001.60253226  .00000631  00000-0 -88502-2 0  9992","2 06791  61.9762 196.9855 7016950 270.0228  16.8182  2.00612314 24289"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-02T02:38:49","18 SPCS","ATLAS CENTAUR R/B","1973-058B","EARTH","TEME","UTC","SGP4","2023-01-01T15:31:02.739072","2.21672690","0.71863990","27.4285","247.5632","318.9406","5.2069","0","U","6797","999","39930","0.00121770000000","0.00000085","0.0000000000000","24846.223","649.606","36323.575","612.601","ROCKET BODY","LARGE","US","1973-08-23","AFETR","","3728952","221968313","0 ATLAS CENTAUR R/B","1 06797U 73058B   23001.64655948  .00000085  00000-0  12177-2 0  9998","2 06797  27.4285 247.5632 7186399 318.9406   5.2069  2.21672690399303"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-02T17:42:09","18 SPCS","ATLAS CENTAUR R/B","1973-058B","EARTH","TEME","UTC","SGP4","2023-01-02T02:20:36.345696","2.21672663","0.71863140","27.4285","247.4166","319.1836","5.1780","0","U","6797","999","39931","0.00141210000000","0.00000106","0.0000000000000","24846.225","649.606","36323.368","612.813","ROCKET BODY","LARGE","US","1973-08-23","AFETR","","3729583","222009112","0 ATLAS CENTAUR R/B","1 06797U 73058B   23002.09764289  .00000106  00000-0  14121-2 0  9992","2 06797  27.4285 247.4166 7186314 319.1836   5.1780  2.21672663399311"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-02T15:06:13","18 SPCS","ATLAS CENTAUR R/B","1973-058B","EARTH","TEME","UTC","SGP4","2023-01-02T02:20:36.345696","2.21672663","0.71863140","27.4285","247.4166","319.1836","5.1780","0","U","6797","999","39925","0.00141210000000","0.00000106","0.0000000000000","24846.225","649.606","36323.368","612.813","ROCKET BODY","LARGE","US","1973-08-23","AFETR","","3729430","222004213","0 ATLAS CENTAUR R/B","1  6797U 73058B   23002.09764289  .00000106  00000-0  14121-2 0  9992","2  6797  27.4285 247.4166 7186314 319.1836   5.1780  2.21672663399254"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-02T23:06:13","18 SPCS","COSMOS 606","1973-084A","EARTH","TEME","UTC","SGP4","2023-01-02T16:29:12.875712","2.00781134","0.55769000","71.7721","122.3607","168.2635","206.1489","0","U","6916","999","36020","0.00000000000000","0.00000266","0.0000000000000","26541.160","717.199","34964.765","5361.286","PAYLOAD","LARGE","CIS","1973-11-02","PKMTR","","3729659","222036547","0 COSMOS 606","1  6916U 73084A   23002.68695458  .00000266  00000-0  00000+0 0  9995","2  6916  71.7721 122.3607 5576900 168.2635 206.1489  2.00781134360200"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-02T17:42:09","18 SPCS","COSMOS 606","1973-084A","EARTH","TEME","UTC","SGP4","2023-01-02T04:40:42.881664","2.00780715","0.55772180","71.7719","122.3828","168.2813","210.5155","0","U","6916","999","36014","0.00000000000000","0.00000275","0.0000000000000","26541.197","717.200","34965.667","5360.458","PAYLOAD","LARGE","CIS","1973-11-02","PKMTR","","3729583","222009857","0 COSMOS 606","1 06916U 73084A   23002.19494076  .00000275  00000-0  00000-0 0  9995","2 06916  71.7719 122.3828 5577218 168.2813 210.5155  2.00780715360149"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-03T02:40:54","18 SPCS","COSMOS 606","1973-084A","EARTH","TEME","UTC","SGP4","2023-01-02T16:29:12.875712","2.00781134","0.55769000","71.7721","122.3607","168.2635","206.1489","0","U","6916","999","36015","0.00000000000000","0.00000266","0.0000000000000","26541.160","717.199","34964.765","5361.286","PAYLOAD","LARGE","CIS","1973-11-02","PKMTR","","3729873","222041909","0 COSMOS 606","1 06916U 73084A   23002.68695458  .00000266  00000-0  00000-0 0  9996","2 06916  71.7721 122.3607 5576900 168.2635 206.1489  2.00781134360154"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-01T17:55:23","18 SPCS","COSMOS 606","1973-084A","EARTH","TEME","UTC","SGP4","2023-01-01T05:09:58.540032","2.00779855","0.55778570","71.7715","122.4269","168.3165","222.3931","0","U","6916","999","36013","0.00000000000000","0.00000300","0.0000000000000","26541.273","717.203","34967.481","5358.795","PAYLOAD","LARGE","CIS","1973-11-02","PKMTR","","3728759","221910204","0 COSMOS 606","1 06916U 73084A   23001.21526088  .00000300  00000-0  00000-0 0  9995","2 06916  71.7715 122.4269 5577857 168.3165 222.3931  2.00779855360130"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-02T17:42:09","18 SPCS","MOLNIYA 2-9","1974-026A","EARTH","TEME","UTC","SGP4","2023-01-02T12:09:01.181952","2.45096388","0.64073760","64.2828","199.8166","278.6925","18.4294","0","U","7276","999","25409","0.00000000000000","0.00000193","0.0000000000000","23236.849","587.524","31747.437","1969.991","PAYLOAD","LARGE","CIS","1974-04-26","PKMTR","","3729583","222010140","0 MOLNIYA 2-9","1 07276U 74026A   23002.50626368  .00000193  00000-0  00000-0 0  9997","2 07276  64.2828 199.8166 6407376 278.6925  18.4294  2.45096388254099"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-02T14:46:14","18 SPCS","MOLNIYA 2-9","1974-026A","EARTH","TEME","UTC","SGP4","2023-01-02T12:09:01.181952","2.45096388","0.64073760","64.2828","199.8166","278.6925","18.4294","0","U","7276","999","25426","0.00000000000000","0.00000193","0.0000000000000","23236.849","587.524","31747.437","1969.991","PAYLOAD","LARGE","CIS","1974-04-26","PKMTR","","3729387","222002672","0 MOLNIYA 2-9","1  7276U 74026A   23002.50626368  .00000193  00000-0  00000+0 0  9996","2  7276  64.2828 199.8166 6407376 278.6925  18.4294  2.45096388254268"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-03T02:40:54","18 SPCS","MOLNIYA 2-10","1974-056A","EARTH","TEME","UTC","SGP4","2023-01-02T07:02:30.560064","2.01190187","0.67720500","64.4218","74.0228","285.0832","13.7400","0","U","7376","999","35435","0.00000000000000","0.00000612","0.0000000000000","26505.173","715.741","38076.474","2177.602","PAYLOAD","LARGE","CIS","1974-07-23","PKMTR","","3729873","222042935","0 MOLNIYA 2-10","1 07376U 74056A   23002.29340926  .00000612  00000-0  00000-0 0  9996","2 07376  64.4218  74.0228 6772050 285.0832  13.7400  2.01190187354352"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-02T02:38:49","18 SPCS","MOLNIYA 2-10","1974-056A","EARTH","TEME","UTC","SGP4","2023-01-01T07:11:02.368608","2.01188535","0.67717940","64.4197","74.1282","285.0927","13.7407","0","U","7376","999","35433","0.00000000000000","0.00000667","0.0000000000000","26505.318","715.747","38076.039","2178.328","PAYLOAD","LARGE","CIS","1974-07-23","PKMTR","","3728952","221967089","0 MOLNIYA 2-10","1 07376U 74056A   23001.29933297  .00000667  00000-0  00000-0 0  9994","2 07376  64.4197  74.1282 6771794 285.0927  13.7407  2.01188535354337"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-02T00:56:12","18 SPCS","MOLNIYA 2-10","1974-056A","EARTH","TEME","UTC","SGP4","2023-01-01T07:11:02.368608","2.01188535","0.67717940","64.4197","74.1282","285.0927","13.7407","0","U","7376","999","35436","0.00000000000000","0.00000667","0.0000000000000","26505.318","715.747","38076.039","2178.328","PAYLOAD","LARGE","CIS","1974-07-23","PKMTR","","3728887","221965361","0 MOLNIYA 2-10","1  7376U 74056A   23001.29933297  .00000667  00000-0  00000+0 0  9993","2  7376  64.4197  74.1282 6771794 285.0927  13.7407  2.01188535354360"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-02T17:42:09","18 SPCS","SL-12 R/B(AUX MOTOR)","1974-060E","EARTH","TEME","UTC","SGP4","2023-01-02T13:15:22.561344","2.54702862","0.64520880","45.1719","87.2929","67.8389","346.2508","0","U","7400","999","7901","0.00000000000000","-0.00000156","0.0000000000000","22648.840","565.365","30883.935","1657.474","ROCKET BODY","MEDIUM","CIS","1974-07-29","TTMTR","","3729583","222009882","0 SL-12 R/B(AUX MOTOR)","1 07400U 74060E   23002.55234446 -.00000156  00000-0  00000-0 0  9991","2 07400  45.1719  87.2929 6452088  67.8389 346.2508  2.54702862 79012"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-02T22:56:13","18 SPCS","SL-12 R/B(AUX MOTOR)","1974-060E","EARTH","TEME","UTC","SGP4","2023-01-02T13:15:22.561344","2.54702862","0.64520880","45.1719","87.2929","67.8389","346.2508","0","U","7400","999","20253","0.00000000000000","-0.00000156","0.0000000000000","22648.840","565.365","30883.935","1657.474","ROCKET BODY","MEDIUM","CIS","1974-07-29","TTMTR","","3729640","222036213","0 SL-12 R/B(AUX MOTOR)","1  7400U 74060E   23002.55234446 -.00000156  00000-0  00000+0 0  9990","2  7400  45.1719  87.2929 6452088  67.8389 346.2508  2.54702862202537"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-02T22:26:13","18 SPCS","ATLAS CENTAUR R/B","1974-093B","EARTH","TEME","UTC","SGP4","2023-01-02T15:37:37.945632","2.21164880","0.72219790","25.8305","114.2741","332.0503","3.2231","0","U","7545","999","25895","0.00050775000000","-0.00000061","0.0000000000000","24884.241","651.098","36477.453","534.759","ROCKET BODY","LARGE","US","1974-11-21","AFETR","","3729595","222035007","0 ATLAS CENTAUR R/B","1  7545U 74093B   23002.65113363 -.00000061  00000-0  50775-3 0  9994","2  7545  25.8305 114.2741 7221979 332.0503   3.2231  2.21164880258951"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-03T02:40:54","18 SPCS","ATLAS CENTAUR R/B","1974-093B","EARTH","TEME","UTC","SGP4","2023-01-02T15:37:37.945632","2.21164880","0.72219790","25.8305","114.2741","332.0503","3.2231","0","U","7545","999","25897","0.00050775000000","-0.00000061","0.0000000000000","24884.241","651.098","36477.453","534.759","ROCKET BODY","LARGE","US","1974-11-21","AFETR","","3729873","222042437","0 ATLAS CENTAUR R/B","1 07545U 74093B   23002.65113363 -.00000061  00000-0  50775-3 0  9994","2 07545  25.8305 114.2741 7221979 332.0503   3.2231  2.21164880258973"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-01T14:36:13","18 SPCS","ATLAS CENTAUR R/B","1974-093B","EARTH","TEME","UTC","SGP4","2023-01-01T07:04:30.037440","2.21164811","0.72223110","25.8253","114.7394","331.2714","3.3140","0","U","7545","999","25892","0.00039362000000","-0.00000082","0.0000000000000","24884.246","651.098","36478.288","533.935","ROCKET BODY","LARGE","US","1974-11-21","AFETR","","3728487","221903478","0 ATLAS CENTAUR R/B","1  7545U 74093B   23001.29479210 -.00000082  00000-0  39362-3 0  9991","2  7545  25.8253 114.7394 7222311 331.2714   3.3140  2.21164811258929"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-01T17:55:23","18 SPCS","ATLAS CENTAUR R/B","1974-093B","EARTH","TEME","UTC","SGP4","2023-01-01T07:04:30.037440","2.21164811","0.72223110","25.8253","114.7394","331.2714","3.3140","0","U","7545","999","25894","0.00039362000000","-0.00000082","0.0000000000000","24884.246","651.098","36478.288","533.935","ROCKET BODY","LARGE","US","1974-11-21","AFETR","","3728759","221910733","0 ATLAS CENTAUR R/B","1 07545U 74093B   23001.29479210 -.00000082  00000-0  39362-3 0  9991","2 07545  25.8253 114.7394 7222311 331.2714   3.3140  2.21164811258941"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-03T02:40:54","18 SPCS","COSMOS 706","1975-007A","EARTH","TEME","UTC","SGP4","2023-01-02T15:41:20.055840","2.00742592","0.64102830","64.7911","278.0205","5.3928","359.0666","0","U","7625","999","21113","0.00000000000000","-0.00000778","0.0000000000000","26544.557","717.337","37182.235","3150.610","PAYLOAD","LARGE","CIS","1975-01-30","PKMTR","","3729873","222043191","0 COSMOS 706","1 07625U 75007A   23002.65370435 -.00000778  00000-0  00000-0 0  9992","2 07625  64.7911 278.0205 6410283   5.3928 359.0666  2.00742592211139"
